xdatetime,100_target_revenue,101_choolha,102_monthly_sales_total,103_accounts_receivable,104_expected_maintenance,105_cost_electricity,106_target_production,107_daily_shipment_kg,108_avg_daily_yield,109_special_grade_ratio,110_defect_rate,111_contract_id,112_vendor_id,113_contract_crop_code,114_contract_req_grade,115_contract_due_date,116_contract_volume_ton,117_fulfilled_volume_ton,118_fulfillment_rate,119_projected_yield_ton,120_delay_risk_status,121_shipment_id,122_allocated_volume_kg,123_market_price_kg,124_inventory_code,125_inbound_material,126_lot_number,127_inbound_unit_price,128_produce_in_stock_ton,129_stock_box,130_stock_nutrient_L,131_storage_location_id,132_outbound_reason,133_adj_qty,134_worker_id
2026-03-13 04:34:00,6000000,0,45000000,12000000,500000,170672,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1945.6,창고-A동,-,0,admin_tae
2026-03-13 04:35:00,6000000,0,45000000,12000000,500000,170761,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1945.4,창고-A동,-,0,admin_tae
2026-03-13 04:36:00,6000000,0,45000000,12000000,500000,170820,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1945.2,창고-A동,-,0,admin_tae
2026-03-13 04:37:00,6000000,0,45000000,12000000,500000,170913,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1944.9,창고-A동,-,0,admin_tae
2026-03-13 04:38:00,6000000,0,45000000,12000000,500000,170973,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1944.6,창고-A동,-,0,admin_tae
2026-03-13 04:39:00,6000000,0,45000000,12000000,500000,171069,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1944.3,창고-A동,-,0,admin_tae
2026-03-13 04:40:00,6000000,0,45000000,12000000,500000,171129,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1944.2,창고-A동,-,0,admin_tae
2026-03-13 04:41:00,6000000,0,45000000,12000000,500000,171194,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1944.0,창고-A동,-,0,admin_tae
2026-03-13 04:42:00,6000000,0,45000000,12000000,500000,171286,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1943.9,창고-A동,-,0,admin_tae
2026-03-13 04:43:00,6000000,0,45000000,12000000,500000,171347,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1943.6,창고-A동,-,0,admin_tae
2026-03-13 04:44:00,6000000,0,45000000,12000000,500000,171419,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1943.5,창고-A동,-,0,admin_tae
2026-03-13 04:45:00,6000000,0,45000000,12000000,500000,171480,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1943.3,창고-A동,-,0,admin_tae
2026-03-13 04:46:00,6000000,0,45000000,12000000,500000,171532,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1943.1,창고-A동,-,0,admin_tae
2026-03-13 04:47:00,6000000,0,45000000,12000000,500000,171628,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1942.9,창고-A동,-,0,admin_tae
2026-03-13 04:48:00,6000000,0,45000000,12000000,500000,171681,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1942.6,창고-A동,-,0,admin_tae
2026-03-13 04:49:00,6000000,0,45000000,12000000,500000,171778,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1942.4,창고-A동,-,0,admin_tae
2026-03-13 04:50:00,6000000,0,45000000,12000000,500000,171850,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1942.1,창고-A동,-,0,admin_tae
2026-03-13 04:51:00,6000000,0,45000000,12000000,500000,171915,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1941.9,창고-A동,-,0,admin_tae
2026-03-13 04:52:00,6000000,0,45000000,12000000,500000,171977,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1941.7,창고-A동,-,0,admin_tae
2026-03-13 04:53:00,6000000,0,45000000,12000000,500000,172074,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1941.4,창고-A동,-,0,admin_tae
2026-03-13 04:54:00,6000000,0,45000000,12000000,500000,172159,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1941.3,창고-A동,-,0,admin_tae
2026-03-13 04:55:00,6000000,0,45000000,12000000,500000,172237,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1941.0,창고-A동,-,0,admin_tae
2026-03-13 04:56:00,6000000,0,45000000,12000000,500000,172288,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1940.9,창고-A동,-,0,admin_tae
2026-03-13 04:57:00,6000000,0,45000000,12000000,500000,172372,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1940.7,창고-A동,-,0,admin_tae
2026-03-13 04:58:00,6000000,0,45000000,12000000,500000,172445,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1940.5,창고-A동,-,0,admin_tae
2026-03-13 04:59:00,6000000,0,45000000,12000000,500000,172507,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1940.4,창고-A동,-,0,admin_tae
2026-03-13 05:00:00,6000000,0,45000000,12000000,500000,172581,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1940.1,창고-A동,-,0,admin_tae
2026-03-13 05:01:00,6000000,0,45000000,12000000,500000,172678,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1940.0,창고-A동,-,0,admin_tae
2026-03-13 05:02:00,6000000,0,45000000,12000000,500000,172762,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1939.8,창고-A동,-,0,admin_tae
2026-03-13 05:03:00,6000000,0,45000000,12000000,500000,172822,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1939.5,창고-A동,-,0,admin_tae
2026-03-13 05:04:00,6000000,0,45000000,12000000,500000,172921,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1939.3,창고-A동,-,0,admin_tae
2026-03-13 05:05:00,6000000,0,45000000,12000000,500000,173018,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1939.1,창고-A동,-,0,admin_tae
2026-03-13 05:06:00,6000000,0,45000000,12000000,500000,173090,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1938.8,창고-A동,-,0,admin_tae
2026-03-13 05:07:00,6000000,0,45000000,12000000,500000,173149,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1938.6,창고-A동,-,0,admin_tae
2026-03-13 05:08:00,6000000,0,45000000,12000000,500000,173246,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1938.5,창고-A동,-,0,admin_tae
2026-03-13 05:09:00,6000000,0,45000000,12000000,500000,173333,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1938.2,창고-A동,-,0,admin_tae
2026-03-13 05:10:00,6000000,0,45000000,12000000,500000,173390,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1938.0,창고-A동,-,0,admin_tae
2026-03-13 05:11:00,6000000,0,45000000,12000000,500000,173481,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1937.9,창고-A동,-,0,admin_tae
2026-03-13 05:12:00,6000000,0,45000000,12000000,500000,173566,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1937.6,창고-A동,-,0,admin_tae
2026-03-13 05:13:00,6000000,0,45000000,12000000,500000,173635,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1937.3,창고-A동,-,0,admin_tae
2026-03-13 05:14:00,6000000,0,45000000,12000000,500000,173692,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1937.1,창고-A동,-,0,admin_tae
2026-03-13 05:15:00,6000000,0,45000000,12000000,500000,173766,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1936.9,창고-A동,-,0,admin_tae
2026-03-13 05:16:00,6000000,0,45000000,12000000,500000,173840,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1936.7,창고-A동,-,0,admin_tae
2026-03-13 05:17:00,6000000,0,45000000,12000000,500000,173894,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1936.4,창고-A동,-,0,admin_tae
2026-03-13 05:18:00,6000000,0,45000000,12000000,500000,173951,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1936.2,창고-A동,-,0,admin_tae
2026-03-13 05:19:00,6000000,0,45000000,12000000,500000,174002,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1935.9,창고-A동,-,0,admin_tae
2026-03-13 05:20:00,6000000,0,45000000,12000000,500000,174094,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1935.7,창고-A동,-,0,admin_tae
2026-03-13 05:21:00,6000000,0,45000000,12000000,500000,174158,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1935.6,창고-A동,-,0,admin_tae
2026-03-13 05:22:00,6000000,0,45000000,12000000,500000,174216,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1935.4,창고-A동,-,0,admin_tae
2026-03-13 05:23:00,6000000,0,45000000,12000000,500000,174312,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1935.2,창고-A동,-,0,admin_tae
2026-03-13 05:24:00,6000000,0,45000000,12000000,500000,174364,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1934.9,창고-A동,-,0,admin_tae
2026-03-13 05:25:00,6000000,0,45000000,12000000,500000,174449,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1934.8,창고-A동,-,0,admin_tae
2026-03-13 05:26:00,6000000,0,45000000,12000000,500000,174504,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1934.6,창고-A동,-,0,admin_tae
2026-03-13 05:27:00,6000000,0,45000000,12000000,500000,174569,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1934.5,창고-A동,-,0,admin_tae
2026-03-13 05:28:00,6000000,0,45000000,12000000,500000,174668,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1934.2,창고-A동,-,0,admin_tae
2026-03-13 05:29:00,6000000,0,45000000,12000000,500000,174758,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1934.1,창고-A동,-,0,admin_tae
2026-03-13 05:30:00,6000000,0,45000000,12000000,500000,174818,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1933.8,창고-A동,-,0,admin_tae
2026-03-13 05:31:00,6000000,0,45000000,12000000,500000,174888,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1933.5,창고-A동,-,0,admin_tae
2026-03-13 05:32:00,6000000,0,45000000,12000000,500000,174967,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1933.3,창고-A동,-,0,admin_tae
2026-03-13 05:33:00,6000000,0,45000000,12000000,500000,175018,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1933.1,창고-A동,-,0,admin_tae
2026-03-13 05:34:00,6000000,0,45000000,12000000,500000,175091,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1933.0,창고-A동,-,0,admin_tae
2026-03-13 05:35:00,6000000,0,45000000,12000000,500000,175155,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1932.7,창고-A동,-,0,admin_tae
2026-03-13 05:36:00,6000000,0,45000000,12000000,500000,175233,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1932.4,창고-A동,-,0,admin_tae
2026-03-13 05:37:00,6000000,0,45000000,12000000,500000,175307,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1932.3,창고-A동,-,0,admin_tae
2026-03-13 05:38:00,6000000,0,45000000,12000000,500000,175370,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1932.1,창고-A동,-,0,admin_tae
2026-03-13 05:39:00,6000000,0,45000000,12000000,500000,175434,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1931.8,창고-A동,-,0,admin_tae
2026-03-13 05:40:00,6000000,0,45000000,12000000,500000,175514,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1931.5,창고-A동,-,0,admin_tae
2026-03-13 05:41:00,6000000,0,45000000,12000000,500000,175610,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1931.3,창고-A동,-,0,admin_tae
2026-03-13 05:42:00,6000000,0,45000000,12000000,500000,175692,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1931.2,창고-A동,-,0,admin_tae
2026-03-13 05:43:00,6000000,0,45000000,12000000,500000,175777,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1931.0,창고-A동,-,0,admin_tae
2026-03-13 05:44:00,6000000,0,45000000,12000000,500000,175872,1500.0,0.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.0,5000,1930.9,창고-A동,-,0,admin_tae
